Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
vintage-cage-pendant-lamp,,,,,,,,type 5,,150cm,,,16609901-type-5-150cm,0.0,,deny,manual,139.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134463.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 5,,180cm,,,16609901-type-5-180cm,0.0,,deny,manual,149.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134463.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 5,,300cm,,,16609901-type-5-300cm,0.0,,deny,manual,155.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134463.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 3,,120cm,,,16609901-type-3-120cm,0.0,,deny,manual,129.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134461.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 3,,150cm,,,16609901-type-3-150cm,0.0,,deny,manual,139.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134461.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 3,,180cm,,,16609901-type-3-180cm,0.0,,deny,manual,149.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134461.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 3,,300cm,,,16609901-type-3-300cm,0.0,,deny,manual,155.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134461.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 7,,120cm,,,16609901-type-7-120cm,0.0,,deny,manual,139.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134465.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 7,,150cm,,,16609901-type-7-150cm,0.0,,deny,manual,145.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134465.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 7,,180cm,,,16609901-type-7-180cm,0.0,,deny,manual,155.00,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134465.jpg?v=1599525508,kg,,,
vintage-cage-pendant-lamp,,,,,,,,type 7,,300cm,,,16609901-type-7-300cm,0.0,,deny,manual,159.90,,true,false,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387134465.jpg?v=1599525508,kg,,,
loft-hanging-pendant,Loft Hanging Pendant,"<p></p><p><!--?xml version=""1.0"" encoding=""UTF-8""?-->Perfect for your loft. Illuminate any modern home the right way. Look no further. Contact our experienced customer service staff, if you have any inquiries before placing an order. Your satisfaction is our number one priority. Free worldwide shipping.<span><strong><br></strong></span></p><p><span><strong>Brand Name:</strong> Newrays</span><br><span><strong>Is Bulbs Included:</strong> No</span><br><span><strong>Technics:</strong> Other</span><br><span><strong>Power Source:</strong> AC</span><br><span><strong>Place:</strong> Hotel Room</span><br><span><strong>Installation Type:</strong> Cord Pendant</span><br><span><strong>Item Type:</strong> Pendant Lights</span><br><span><strong>Warranty:</strong> 3 years</span><br><span><strong>Material:</strong> Glass Stone</span><br><span><strong>Number of light sources:</strong> 1</span><br><span><strong>Lighting Area:</strong> 10-15square meters</span><br><span><strong>Model Number:</strong> YY-DK70</span><br><span><strong>Certification:</strong> CCC</span><br><span><strong>Lampshade Color:</strong> WHITE</span><br><span><strong>Base Type:</strong> E27</span><br><span><strong>Is Dimmable:</strong> No</span><br><span><strong>Switch Type:</strong> Other</span><br><span><strong>Finish:</strong> iron</span><br><span><strong>Light Source:</strong> Energy Saving</span><br><span><strong>Voltage:</strong> 90-260V</span><br><span><strong>Style:</strong> Modern</span><br><span><strong>color:</strong> white+amber/white+clear/black+amber/black+clear</span><br><span><strong>Style:</strong> modern</span><br><span><strong>Features:</strong> Environment-friendly</span><br><span><strong>Body Material:</strong> Glass, Iron</span><br><span><strong>Application:</strong> dining room/ Bar /  kitchen / Restaurant</span></p>",LUXURY FURNITURE,"",Lighting,true,Body Color,black and amberA-B,Ships From,CHINA,,,7692247-black-and-ambera-b-china,0.0,,deny,manual,501.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1369921152.jpg?v=1599525449,1,,false,,,,,,,,,,,,,,,,,kg,,,active
loft-hanging-pendant,,,,,,,,black and amberA-B,,Russian Federation,,,7692247-black-and-ambera-b-russian-federation,0.0,,deny,manual,501.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1369921153.jpg?v=1599525449,2,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 2,,CHINA,,,7692247-white-and-amber-2-china,0.0,,deny,manual,501.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1390490456.jpg?v=1599525449,3,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 2,,Russian Federation,,,7692247-white-and-amber-2-russian-federation,0.0,,deny,manual,501.60,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1369921151.jpg?v=1599525449,4,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-B,,CHINA,,,7692247-black-and-clearc-b-china,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-B,,Russian Federation,,,7692247-black-and-clearc-b-russian-federation,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 3,,CHINA,,,7692247-white-and-clear-3-china,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 3,,Russian Federation,,,7692247-white-and-clear-3-russian-federation,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-A,,CHINA,,,7692247-black-and-ambera-a-china,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-A,,Russian Federation,,,7692247-black-and-ambera-a-russian-federation,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 3,,CHINA,,,7692247-white-and-amber-3-china,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 3,,Russian Federation,,,7692247-white-and-amber-3-russian-federation,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-A,,CHINA,,,7692247-black-and-clearc-a-china,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-A,,Russian Federation,,,7692247-black-and-clearc-a-russian-federation,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear,,CHINA,,,7692247-white-and-clear-china,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear,,Russian Federation,,,7692247-white-and-clear-russian-federation,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-D,,CHINA,,,7692247-black-and-ambera-d-china,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-D,,Russian Federation,,,7692247-black-and-ambera-d-russian-federation,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber,,CHINA,,,7692247-white-and-amber-china,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber,,Russian Federation,,,7692247-white-and-amber-russian-federation,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 1,,CHINA,,,7692247-white-and-clear-1-china,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 1,,Russian Federation,,,7692247-white-and-clear-1-russian-federation,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-D,,CHINA,,,7692247-black-and-clearc-d-china,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-D,,Russian Federation,,,7692247-black-and-clearc-d-russian-federation,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-C,,CHINA,,,7692247-black-and-ambera-c-china,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-C,,Russian Federation,,,7692247-black-and-ambera-c-russian-federation,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 1,,CHINA,,,7692247-white-and-amber-1-china,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 1,,Russian Federation,,,7692247-white-and-amber-1-russian-federation,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-C,,CHINA,,,7692247-black-and-clearc-c-china,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-C,,Russian Federation,,,7692247-black-and-clearc-c-russian-federation,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 2,,CHINA,,,7692247-white-and-clear-2-china,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 2,,Russian Federation,,,7692247-white-and-clear-2-russian-federation,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 2,,United States,,,7692247-white-and-amber-2-united-states,0.0,,deny,manual,501.60,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 2,,Spain,,,7692247-white-and-amber-2-spain,0.0,,deny,manual,501.60,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-B,,United States,,,7692247-black-and-clearc-b-united-states,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-B,,Spain,,,7692247-black-and-clearc-b-spain,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 3,,United States,,,7692247-white-and-clear-3-united-states,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 3,,Spain,,,7692247-white-and-clear-3-spain,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 3,,United States,,,7692247-white-and-amber-3-united-states,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 3,,Spain,,,7692247-white-and-amber-3-spain,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-A,,United States,,,7692247-black-and-clearc-a-united-states,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-A,,Spain,,,7692247-black-and-clearc-a-spain,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear,,United States,,,7692247-white-and-clear-united-states,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear,,Spain,,,7692247-white-and-clear-spain,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber,,United States,,,7692247-white-and-amber-united-states,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber,,Spain,,,7692247-white-and-amber-spain,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 1,,United States,,,7692247-white-and-clear-1-united-states,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 1,,Spain,,,7692247-white-and-clear-1-spain,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-D,,United States,,,7692247-black-and-clearc-d-united-states,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-D,,Spain,,,7692247-black-and-clearc-d-spain,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 1,,United States,,,7692247-white-and-amber-1-united-states,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 1,,Spain,,,7692247-white-and-amber-1-spain,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-C,,United States,,,7692247-black-and-clearc-c-united-states,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-C,,Spain,,,7692247-black-and-clearc-c-spain,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 2,,United States,,,7692247-white-and-clear-2-united-states,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 2,,Spain,,,7692247-white-and-clear-2-spain,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-A,,United States,,,7692247-black-and-ambera-a-united-states,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-A,,Spain,,,7692247-black-and-ambera-a-spain,0.0,,deny,manual,498.30,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-B,,United States,,,7692247-black-and-ambera-b-united-states,0.0,,deny,manual,501.60,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-B,,Spain,,,7692247-black-and-ambera-b-spain,0.0,,deny,manual,488.40,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-C,,United States,,,7692247-black-and-ambera-c-united-states,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-C,,Spain,,,7692247-black-and-ambera-c-spain,0.0,,deny,manual,438.90,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-D,,United States,,,7692247-black-and-ambera-d-united-states,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-D,,Spain,,,7692247-black-and-ambera-d-spain,0.0,,deny,manual,372.90,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 2,,United Kingdom,,,7692247-white-and-amber-2-united-kingdom,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 3,,United Kingdom,,,7692247-white-and-clear-3-united-kingdom,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 3,,United Kingdom,,,7692247-white-and-amber-3-united-kingdom,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear,,United Kingdom,,,7692247-white-and-clear-united-kingdom,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber,,United Kingdom,,,7692247-white-and-amber-united-kingdom,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 1,,United Kingdom,,,7692247-white-and-clear-1-united-kingdom,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and amber 1,,United Kingdom,,,7692247-white-and-amber-1-united-kingdom,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,white and clear 2,,United Kingdom,,,7692247-white-and-clear-2-united-kingdom,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-A,,United Kingdom,,,7692247-black-and-ambera-a-united-kingdom,0.0,,deny,manual,511.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-B,,United Kingdom,,,7692247-black-and-ambera-b-united-kingdom,0.0,,deny,manual,501.60,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-C,,United Kingdom,,,7692247-black-and-ambera-c-united-kingdom,0.0,,deny,manual,452.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and amberA-D,,United Kingdom,,,7692247-black-and-ambera-d-united-kingdom,0.0,,deny,manual,386.10,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-A,,United Kingdom,,,7692247-black-and-clearc-a-united-kingdom,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-B,,United Kingdom,,,7692247-black-and-clearc-b-united-kingdom,0.0,,deny,manual,495.00,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-C,,United Kingdom,,,7692247-black-and-clearc-c-united-kingdom,0.0,,deny,manual,445.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
loft-hanging-pendant,,,,,,,,black and clearC-D,,United Kingdom,,,7692247-black-and-clearc-d-united-kingdom,0.0,,deny,manual,379.50,,true,false,,,,,,,,,,,,,,,,,,,,,,kg,,,
iron-ceiling-lamp,Iron Ceiling Lamp,"<p></p><p><!--?xml version=""1.0"" encoding=""UTF-8""?-->Add texture to your ceiling. Illuminate any modern home the right way. Look no further. Contact our experienced customer service staff, if you have any inquiries before placing an order. Your satisfaction is our number one priority. Free worldwide shipping.<span><strong><br></strong></span></p><p><span><strong>Brand Name:</strong> NoEnName_Null</span><br><span><strong>Is Bulbs Included:</strong> No</span><br><span><strong>Base Type:</strong> E27</span><br><span><strong>Is Dimmable:</strong> No</span><br><span><strong>Switch Type:</strong> None</span><br><span><strong>Voltage:</strong> 90-260V</span><br><span><strong>Finish:</strong> iron</span><br><span><strong>Model Number:</strong> 4tywgd</span><br><span><strong>Shade Type:</strong> Shadeless</span><br><span><strong>Power Source:</strong> AC</span><br><span><strong>Certification:</strong> CCC</span><br><span><strong>Certification:</strong> ce</span><br><span><strong>Certification:</strong> ROHS</span><br><span><strong>Features:</strong> 4 arms 4 lights 6 arms 6 lights 8 arms 8 lights</span><br><span><strong>Installation Type:</strong> Semiflush Mount</span><br><span><strong>Item Type:</strong> Chandeliers</span><br><span><strong>Body Material:</strong> iron</span><br><span><strong>Warranty:</strong> 1 year</span><br><span><strong>Style:</strong> Traditional</span><br><span><strong>Light Source:</strong> LED Bulbs</span><br><span><strong>Shade Direction:</strong> None</span><br><span><strong>Color:</strong> Black</span></p>",LUXURY FURNITURE,"",Lighting,true,Lampshade Color,Black 4B,,,,,30262837-black-4b,0.0,,deny,manual,142.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386649.jpg?v=1599525443,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386659.jpg?v=1599525443,kg,,,active
iron-ceiling-lamp,,,,,,,,Black 4A,,,,,30262837-black-4a,0.0,,deny,manual,149.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386658.jpg?v=1599525443,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386655.jpg?v=1599525443,kg,,,
iron-ceiling-lamp,,,,,,,,Black 6A,,,,,30262837-black-6a,0.0,,deny,manual,299.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386656.jpg?v=1599525443,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386656.jpg?v=1599525443,kg,,,
iron-ceiling-lamp,,,,,,,,Black 6B,,,,,30262837-black-6b,0.0,,deny,manual,299.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1387143756.jpg?v=1599525443,4,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386657.jpg?v=1599525443,kg,,,
iron-ceiling-lamp,,,,,,,,Black 8,,,,,30262837-black-8,0.0,,deny,manual,329.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386655.jpg?v=1599525443,5,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386658.jpg?v=1599525443,kg,,,
iron-ceiling-lamp,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386653.jpg?v=1599525443,6,,,,,,,,,,,,,,,,,,,,,,
iron-ceiling-lamp,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386657.jpg?v=1599525443,7,,,,,,,,,,,,,,,,,,,,,,
iron-ceiling-lamp,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386651.jpg?v=1599525443,8,,,,,,,,,,,,,,,,,,,,,,
iron-ceiling-lamp,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386659.jpg?v=1599525443,9,,,,,,,,,,,,,,,,,,,,,,
iron-ceiling-lamp,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1367386652.jpg?v=1599525443,10,,,,,,,,,,,,,,,,,,,,,,
simple-golden-bedroom-pendant,Simple Golden Bedroom Pendant,"<p></p><p><!--?xml version=""1.0"" encoding=""UTF-8""?-->Make your bedside ultra-modern. Illuminate any modern home the right way. Look no further. Contact our experienced customer service staff, if you have any inquiries before placing an order. Your satisfaction is our number one priority. Free worldwide shipping.<span><strong><br></strong></span></p><p><span><strong>Brand Name:</strong> Great-JUNAMT</span><br><span><strong>Is Bulbs Included:</strong> Yes</span><br><span><strong>Base Type:</strong> E27</span><br><span><strong>Style:</strong> Modern</span><br><span><strong>Light Source:</strong> LED Bulbs</span><br><span><strong>Is Dimmable:</strong> No</span><br><span><strong>Shade Type:</strong> Clear Glass</span><br><span><strong>Power Source:</strong> AC</span><br><span><strong>Switch Type:</strong> None</span><br><span><strong>Shade Direction:</strong> Up &amp; Down</span><br><span><strong>Certification:</strong> CCC</span><br><span><strong>Certification:</strong> ce</span><br><span><strong>Certification:</strong> FCC</span><br><span><strong>Item Type:</strong> Chandeliers</span><br><span><strong>Body Material:</strong> iron</span><br><span><strong>Warranty:</strong> 3 years</span><br><span><strong>Voltage:</strong> 90-260V</span><br><span><strong>Finish:</strong> Polished Chrome</span><br><span><strong>Model Number:</strong> zx031</span></p>",LUXURY FURNITURE,"",Lighting,true,Lampshade Color,clear glass,Size,1 lights,,,32429862-clear-glass-1-lights,0.0,,deny,manual,440.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1209097875.jpg?v=1599525433,1,,false,,,,,,,,,,,,,,,,,kg,,,active
simple-golden-bedroom-pendant,,,,,,,,clear glass,,3 lights rectangular,,,32429862-clear-glass-3-lights-rectangular,0.0,,deny,manual,1104.00,,true,false,,https://cdn.shopify.com/s/files/1/0475/5908/2143/products/product-image-1209097877.jpg?v=1599525433,2,,,,,,,,,,,,,,,,,,,kg,,,
